exp_id,model,technique,prompt,dataset,f1_score,precision,recall,accuracy,sample_size
918daf957a471f3db71bd66174f487c4,Meta-Llama-3-8B-Instruct-nulnk,few_shot,"Classify if the clause is relevant ذات صلة to answering the question or irrelevant غير ذات صلة. The final answer should be the phrase ذات الصلة or غير ذات صلة only.

Clause: لدينا هؤلاء الخبراء طرف ثالث إجراء اختبارات الاختراق العادية والتدقيق بشكل دوري الضوابط الأمنية 23andMes.
Question:هل سبق لك بيع معلوماتي الشخصية لشركات أخرى لأغراض التسويق؟
Answer: ذات الصلة

Clause: لن يتم عكس أو إلغاء أو سحب أي بحث يتضمن بياناتك التي تم إجراؤها أو نشرها بالفعل قبل انسحابك من 23andMe Research.
Question: سيتم مشاركة المعلومات مع طرف ثالث
Answer: ذات الصلة


 Clause : يمكن للشخص الذي أشرت إليه الاتصال بنا على privacy23andme.com لطلب إزالة هذه المعلومات من قاعدة البيانات الخاصة بنا.
 Question: هل تستخدم بياناتي لإجراء البحوث الطبية
 Answer : غير ذات صلة

Clause: يمكنك سحب موافقتك في أي وقت ، ومع ذلك ، فإن سحب موافقتك لن يؤثر على قانونية المعالجة بناءً على الموافقة قبل سحبها.
Question:هل يتم استخدام معلومات الحمض النووي الخاصة بي بأي طريقة أخرى إلى جانب ما هو محدد؟
Answer: ذات الصلة

Clause:بما يتفق مع المتطلبات القانونية المعمول بها ، نتخذ خطوات معقولة تجاريًا لمطالبة الأطراف الثالثة بحماية معلوماتك الشخصية بشكل كاف ومعالجتها فقط وفقًا لتعليماتنا ؛
Question:ما هي المعلومات التي تخزنها الشركة عني؟
Answer: غير ذات صلة

Clause: قد تقرر مشاركة معلوماتك الشخصية مع الأصدقاء و \/ أو أفراد الأسرة أو الأطباء أو غيرهم من المتخصصين في الرعاية الصحية و \/ أو الأفراد الآخرين خارج خدماتنا ، بما في ذلك من خلال خدمات الجهات الخارجية مثل الشبكات الاجتماعية وتطبيقات الجهات الخارجية التي تتصل بموقعنا على الويب وتطبيقات الجوال من خلال واجهة برمجة التطبيقات الخاصة بنا (\API\).
Question:إذا تبين أن بياناتي الوراثية غير متوقعة ، فهل يمكن لعائلتي رؤيتها؟
Answer: ذات الصلة

Clause: إذا لم تعد ترغب في المشاركة في خدماتنا ، أو لم تعد ترغب في معالجة معلوماتك الشخصية ، فيمكنك حذف حسابك ومعلوماتك الشخصية في إعدادات حسابك.
Question:ما مدى أمان موقع الويب الخاص بك من المتسللين؟
Answer: غير ذات صلة




Clause: {clause}
Question: {question}

Answer:",privacy_policy_qa,0.13945228813836932,0.174282529648752,0.15297488886702762,0.51,1000
41e86fb05132119d201b16bcfbb3b8cf,Meta-Llama-3-8B-Instruct-nulnk,Zero_shot_basic,"Given a text from a contract and a related question, answer the question in Arabic with only نعم for Yes or لا for No:

Contract: {clause}

Question: {question}

Answer:",consumer_contract_qa,0.7502951593860685,0.7780798149219201,0.7478095041748274,0.7626262626262627,0
eb129be3b3114b3dfa7ffc8eb75748aa,Cohere-command-r-plus-uptoi,Zero_shot_detailed,"You are an expert legal professional who can understand legal documents and answer questions related to legal context. Given a clause and a question in Arabic, classify if the clause is relevant ذات صلة to answering the question or irrelevant غير ذات صلة. Provide your Answer in Arabic with only ذات صلة or غير ذات صلة.

Clause: {clause}
Question: {question}

Answer:",privacy_policy_qa,0.6547347144615825,0.6775761751645996,0.6681345366242615,0.657,1000
e99d9b537f1e3cd34dd64f88230f4ba2,Meta-Llama-3-8B-Instruct-nulnk,few_shot,"Classify if the description of each clause is correct or incorrect. Use the Arabic words صحيح if the description is correct and use the word غير صحيح if the description is incorrect. The Final answer should be the answer as صحيح or غير صحيح only.

clause: المعلومات التي تقدمها. من أجل التسجيل كمستخدم مع Tinder ، سيُطلب منك تسجيل الدخول باستخدام تسجيل الدخول إلى Facebook الخاص بك. إذا قمت بذلك ، فأنت تفوضنا بالوصول إلى بعض معلومات حساب Facebook ، مثل ملفك الشخصي العام على Facebook (بما يتفق مع إعدادات الخصوصية الخاصة بك في Facebook) ، وعنوان بريدك الإلكتروني ، والاهتمامات ، والإعجابات ، والجنس ، وتاريخ الميلاد ، وتاريخ التعليم ، واهتمامات العلاقة ، والمدينة الحالية ، والصور ، والوصف الشخصي ، وقائمة الأصدقاء ، ومعلومات حول وصور أصدقائك على Facebook الذين قد يكونون أصدقاء Facebook مشتركين مع مستخدمي Tinder الآخرين. سيُطلب منك أيضًا السماح لـ Tinder بجمع معلومات موقعك من جهازك عند تنزيل الخدمة أو استخدامها. بالإضافة إلى ذلك ، قد نقوم بجمع وتخزين أي معلومات شخصية تقدمها أثناء استخدام خدماتنا أو بطريقة أخرى. قد يشمل ذلك معلومات التعريف ، مثل اسمك وعنوانك وعنوان بريدك الإلكتروني ورقم هاتفك ، وإذا كنت تتعامل معنا ، المعلومات المالية. يمكنك أيضًا تزويدنا بصور ووصف شخصي ومعلومات حول جنسك وتفضيلاتك للتوصيات ، مثل مسافة البحث والفئة العمرية والجنس. إذا كنت الدردشة مع مستخدمي Tinder الآخرين، فإنك توفر لنا محتوى الدردشات الخاصة بك، وإذا كنت الاتصال بنا مع خدمة العملاء أو استفسار آخر، فإنك توفر لنا مع محتوى هذا الاتصال.

description: وتصف السياسة جمع البريد الإلكتروني للمستخدم من قبل طرف في العقد.
Answer: صحيح



clause: إذا كنت تستخدم تطبيقنا، فإننا لا نستخدم معرفات الأجهزة المحمولة (المعرف الفريد المعين لجهاز من قبل الشركة المصنعة) أو معرفات الإعلانات (لنظام التشغيل iOS 6 والإصدارات الأحدث).
description: تصف السياسة جمع معرّف إعلان المستخدم (مثل معرّف إعلان Google) من قبل طرف في العقد.
Answer: غير صحيح



clause: المعلومات التي نجمعها عنك بشكل عام. قد نقوم بجمع المعلومات الشخصية، بما في ذلك البيانات الحساسة، وغيرها من المعلومات. \المعلومات الشخصية\ تعني معلومات تعريفية فردية تسمح لنا بتحديد الهوية الفعلية والاتصال بشخص حي معين. تتضمن البيانات الحساسة معلومات أو تعليقات أو محتوى (على سبيل المثال. الصور الفوتوغرافية والفيديو والملف الشخصي ونمط الحياة) التي تقدمها اختياريًا والتي قد تكشف عن أصلك العرقي و \/ أو جنسيتك و \/ أو دينك و \/ أو توجهك الجنسي. من خلال توفير البيانات الحساسة لنا، فإنك توافق على جمع واستخدام والكشف عن البيانات الحساسة على النحو الذي تسمح به قوانين الخصوصية المعمول بها. قد نقوم أيضًا بجمع معلومات تحديد الموقع الجغرافي الخاصة بك بموافقتك. قد نجمع هذه المعلومات من خلال موقع ويب أو تطبيق جوال أو خدمات أخرى عبر الإنترنت. باستخدام الخدمة ، فإنك تأذن لنا بجمع البيانات المتعلقة بتقديم الخدمة وتحليلها والاحتفاظ بها. عندما تقدم معلومات شخصية من خلال خدمتنا ، قد يتم إرسال المعلومات إلى خوادم موجودة في الولايات المتحدة وبلدان حول العالم.
description: تصف السياسة جمع بيانات الموقع غير المحددة للمستخدم من قبل طرف في العقد.
Answer: صحيح


clause:إذا كنت تستخدم تطبيقنا، فإننا لا نستخدم معرفات الأجهزة المحمولة (المعرف الفريد المعين لجهاز من قبل الشركة المصنعة) أو معرفات الإعلانات (لنظام التشغيل iOS 6 والإصدارات الأحدث).
description:تصف السياسة جمع معرف جهاز المستخدم (مثل معرف Android) من قبل طرف في العقد.,
Answer: غير صحيح,



clause: {clause}
description: {question}
Answer:",privacy_policy_entailment,0.00015065913370998117,0.013333333333333334,7.575757575757576e-05,0.005,400
1b989d207d5837c905840baae165d5a7,Cohere-command-r-kscml,One_shot,"Classify if the description of each clause is correct or incorrect. Use the Arabic words صحيح if the description is correct and use the word غير صحيح if the description is incorrect. The Final answer should be the answer one word as صحيح or غير صحيح only.

Clause: المعلومات التي تقدمها. من أجل التسجيل كمستخدم مع Tinder ، سيُطلب منك تسجيل الدخول باستخدام تسجيل الدخول إلى Facebook الخاص بك. إذا قمت بذلك ، فأنت تفوضنا بالوصول إلى بعض معلومات حساب Facebook ، مثل ملفك الشخصي العام على Facebook (بما يتفق مع إعدادات الخصوصية الخاصة بك في Facebook) ، وعنوان بريدك الإلكتروني ، والاهتمامات ، والإعجابات ، والجنس ، وتاريخ الميلاد ، وتاريخ التعليم ، واهتمامات العلاقة ، والمدينة الحالية ، والصور ، والوصف الشخصي ، وقائمة الأصدقاء ، ومعلومات حول وصور أصدقائك على Facebook الذين قد يكونون أصدقاء Facebook مشتركين مع مستخدمي Tinder الآخرين. سيُطلب منك أيضًا السماح لـ Tinder بجمع معلومات موقعك من جهازك عند تنزيل الخدمة أو استخدامها. بالإضافة إلى ذلك ، قد نقوم بجمع وتخزين أي معلومات شخصية تقدمها أثناء استخدام خدماتنا أو بطريقة أخرى. قد يشمل ذلك معلومات التعريف ، مثل اسمك وعنوانك وعنوان بريدك الإلكتروني ورقم هاتفك ، وإذا كنت تتعامل معنا ، المعلومات المالية. يمكنك أيضًا تزويدنا بصور ووصف شخصي ومعلومات حول جنسك وتفضيلاتك للتوصيات ، مثل مسافة البحث والفئة العمرية والجنس. إذا كنت الدردشة مع مستخدمي Tinder الآخرين، فإنك توفر لنا محتوى الدردشات الخاصة بك، وإذا كنت الاتصال بنا مع خدمة العملاء أو استفسار آخر، فإنك توفر لنا مع محتوى هذا الاتصال.

Description: وتصف السياسة جمع البريد الإلكتروني للمستخدم من قبل طرف في العقد.
Answer: صحيح



Clause: إذا كنت تستخدم تطبيقنا، فإننا لا نستخدم معرفات الأجهزة المحمولة (المعرف الفريد المعين لجهاز من قبل الشركة المصنعة) أو معرفات الإعلانات (لنظام التشغيل iOS 6 والإصدارات الأحدث).
Description: تصف السياسة جمع معرّف إعلان المستخدم (مثل معرّف إعلان Google) من قبل طرف في العقد.
Answer: غير صحيح


clause: {clause}
description: {question}
Answer:",privacy_policy_entailment,0.6081977094635322,0.6047619047619047,0.7083333333333333,0.74,400
988c38f7ab853604cfece990dd0168b4,Meta-Llama-3-8B-Instruct-nulnk,Zero_shot_basic,"Classify if the clause is relevant ذات صلة to answering the question or irrelevant غير ذات صلة. The final answer should be the phrase ذات الصلة or غير ذات صلة only.


Clause: {clause}
Question: {question}

Answer:",privacy_policy_qa,0.3526785714285714,0.7339449541284404,0.5175600739371534,0.478,1000
46c4f8a0621f20c504e91a24e084e587,gpt4-2024-02-15-preview,few_shot,"Given a text from a contract and a related question, answer the question only with أجل for Yes or لا for No in Arabic, don't add any extra details to your asnwer.

Contract: يظل المحتوى الخاص بك ملكًا لك ، مما يعني أنك تحتفظ بأي حقوق ملكية فكرية لديك في المحتوى الخاص بك. على سبيل المثال، لديك حقوق ملكية فكرية في المحتوى الإبداعي الذي تقوم بإنشائه، مثل المراجعات التي تكتبها. أو قد يكون لديك الحق في مشاركة المحتوى الإبداعي لشخص آخر إذا أعطوك إذنه. نحن بحاجة إلى إذن منك إذا كانت حقوق الملكية الفكرية الخاصة بك تقيد استخدامنا للمحتوى الخاص بك. أنت تمنح Google هذا الإذن من خلال هذا الترخيص. يغطي هذا الترخيص المحتوى الخاص بك إذا كان هذا المحتوى محميًا بحقوق الملكية الفكرية. هذا الترخيص لا يؤثر على حقوق الخصوصية الخاصة بك فقط عن حقوق الملكية الفكرية الخاصة بك هذا الترخيص لا يغطي هذه الأنواع من المحتوى: المعلومات المتاحة للجمهور والوقائعية التي تقدمها، مثل تصحيحات على عنوان شركة محلية. هذه المعلومات لا تتطلب ترخيصًا لأنها تعتبر معرفة عامة بأن الجميع أحرار في استخدامها. ردود الفعل التي تقدمها، مثل اقتراحات لتحسين خدماتنا. يتم تغطية التعليقات في قسم الاتصالات المتعلقة بالخدمة أدناه. نطاق هذا الترخيص هو: في جميع أنحاء العالم ، مما يعني أنه صالح في أي مكان في العالم غير حصري ، مما يعني أنه يمكنك ترخيص المحتوى الخاص بك للآخرين دون رسوم ، مما يعني أنه لا توجد رسوم على حقوق الترخيص هذه تسمح هذه الرخصة لـ Google باستضافة المحتوى الخاص بك وإعادة إنتاجه وتوزيعه والتواصل معه واستخدامه على سبيل المثال ، لحفظ المحتوى الخاص بك على أنظمتنا وجعله متاحًا من أي مكان تنشره أو تؤديه أو تعرضه علنًا. ويشمل ذلك استخدام الأنظمة والخوارزميات الآلية لتحليل المحتوى الخاص بك: بالنسبة إلى الرسائل غير المرغوب فيها والبرامج الضارة والمحتوى غير القانوني للتعرف على الأنماط في البيانات، مثل تحديد وقت اقتراح ألبوم جديد في صور Google للحفاظ على الصور ذات الصلة معًا لتخصيص خدماتنا لك، مثل تقديم التوصيات ونتائج البحث الشخصية والمحتوى والإعلانات (التي يمكنك تغييرها أو إيقاف تشغيلها في إعدادات الإعلانات) يحدث هذا التحليل عند إرسال المحتوى واستلامه وعند تخزينه. استخدام المحتوى الذي قمت بمشاركته علنًا للترويج للخدمات. على سبيل المثال ، للترويج لتطبيق Google ، قد نقتبس مراجعة كتبتها. أو للترويج لـ Google Play ، قد نعرض لقطة شاشة للتطبيق الذي تقدمه في متجر Play. يستمر هذا الترخيص طالما أن المحتوى الخاص بك محمي بموجب حقوق الملكية الفكرية. إذا قمت بإزالة أي محتوى من خدماتنا يغطيه هذا الترخيص ، فستتوقف أنظمتنا عن إتاحة هذا المحتوى للجمهور في فترة زمنية معقولة. هناك استثناءان: إذا قمت بالفعل بمشاركة المحتوى الخاص بك مع الآخرين قبل إزالته. على سبيل المثال، إذا قمت بمشاركة صورة مع صديق قام بعد ذلك بعمل نسخة منها أو مشاركتها مرة أخرى، فقد تستمر هذه الصورة في الظهور في حساب Google الخاص بأصدقائك حتى بعد إزالتها من حسابك على Google. إذا جعلت المحتوى الخاص بك متاحًا من خلال خدمات الشركات الأخرى ، فمن الممكن أن تستمر محركات البحث ، بما في ذلك بحث Google ، في العثور على المحتوى الخاص بك وعرضه كجزء من نتائج البحث الخاصة بهم.

Question: هل يُسمح لـ Google بإنشاء محتوى جديد استنادًا إلى المحتوى الذي أقوم بإنشائه وإعطائه؟
 Answer: أجل



Contract: يظل المحتوى الخاص بك ملكًا لك ، مما يعني أنك تحتفظ بأي حقوق ملكية فكرية لديك في المحتوى الخاص بك. على سبيل المثال، لديك حقوق ملكية فكرية في المحتوى الإبداعي الذي تقوم بإنشائه، مثل المراجعات التي تكتبها. أو قد يكون لديك الحق في مشاركة المحتوى الإبداعي لشخص آخر إذا أعطوك إذنه. نحن بحاجة إلى إذن منك إذا كانت حقوق الملكية الفكرية الخاصة بك تقيد استخدامنا للمحتوى الخاص بك. أنت تمنح Google هذا الإذن من خلال هذا الترخيص. يغطي هذا الترخيص المحتوى الخاص بك إذا كان هذا المحتوى محميًا بحقوق الملكية الفكرية. هذا الترخيص لا يؤثر على حقوق الخصوصية الخاصة بك فقط عن حقوق الملكية الفكرية الخاصة بك هذا الترخيص لا يغطي هذه الأنواع من المحتوى: المعلومات المتاحة للجمهور والوقائعية التي تقدمها، مثل تصحيحات على عنوان شركة محلية. هذه المعلومات لا تتطلب ترخيصًا لأنها تعتبر معرفة عامة بأن الجميع أحرار في استخدامها. ردود الفعل التي تقدمها، مثل اقتراحات لتحسين خدماتنا. يتم تغطية التعليقات في قسم الاتصالات المتعلقة بالخدمة أدناه. نطاق هذا الترخيص هو: في جميع أنحاء العالم ، مما يعني أنه صالح في أي مكان في العالم غير حصري ، مما يعني أنه يمكنك ترخيص المحتوى الخاص بك للآخرين دون رسوم ، مما يعني أنه لا توجد رسوم على حقوق الترخيص هذه تسمح هذه الرخصة لـ Google باستضافة المحتوى الخاص بك وإعادة إنتاجه وتوزيعه والتواصل معه واستخدامه على سبيل المثال ، لحفظ المحتوى الخاص بك على أنظمتنا وجعله متاحًا من أي مكان تنشره أو تؤديه أو تعرضه علنًا. ويشمل ذلك استخدام الأنظمة والخوارزميات الآلية لتحليل المحتوى الخاص بك: بالنسبة إلى الرسائل غير المرغوب فيها والبرامج الضارة والمحتوى غير القانوني للتعرف على الأنماط في البيانات، مثل تحديد وقت اقتراح ألبوم جديد في صور Google للحفاظ على الصور ذات الصلة معًا لتخصيص خدماتنا لك، مثل تقديم التوصيات ونتائج البحث الشخصية والمحتوى والإعلانات (التي يمكنك تغييرها أو إيقاف تشغيلها في إعدادات الإعلانات) يحدث هذا التحليل عند إرسال المحتوى واستلامه وعند تخزينه. استخدام المحتوى الذي قمت بمشاركته علنًا للترويج للخدمات. على سبيل المثال ، للترويج لتطبيق Google ، قد نقتبس مراجعة كتبتها. أو للترويج لـ Google Play ، قد نعرض لقطة شاشة للتطبيق الذي تقدمه في متجر Play. يستمر هذا الترخيص طالما أن المحتوى الخاص بك محمي بموجب حقوق الملكية الفكرية. إذا قمت بإزالة أي محتوى من خدماتنا يغطيه هذا الترخيص ، فستتوقف أنظمتنا عن إتاحة هذا المحتوى للجمهور في فترة زمنية معقولة. هناك استثناءان: إذا قمت بالفعل بمشاركة المحتوى الخاص بك مع الآخرين قبل إزالته. على سبيل المثال، إذا قمت بمشاركة صورة مع صديق قام بعد ذلك بعمل نسخة منها أو مشاركتها مرة أخرى، فقد تستمر هذه الصورة في الظهور في حساب Google الخاص بأصدقائك حتى بعد إزالتها من حسابك على Google. إذا جعلت المحتوى الخاص بك متاحًا من خلال خدمات الشركات الأخرى ، فمن الممكن أن تستمر محركات البحث ، بما في ذلك بحث Google ، في العثور على المحتوى الخاص بك وعرضه كجزء من نتائج البحث الخاصة بهم.

Question: هل من ضمن حقوق Google القانونية إنشاء أعمال مشتقة تتكون من تعديلات على المحتوى الذي ينشئه المستخدمون؟
Answer: أجل

Contract: نعمل باستمرار على تطوير تقنيات وميزات جديدة لتحسين خدماتنا. على سبيل المثال، نحن نستثمر في الذكاء الاصطناعي الذي يستخدم التعلم الآلي للكشف عن الرسائل غير المرغوب فيها والبرامج الضارة ومنعها، ولتزويدك بميزات مبتكرة مثل الترجمات الفورية. كجزء من هذا التحسين المستمر ، نقوم في بعض الأحيان بإضافة أو إزالة الميزات والوظائف ، وزيادة أو تقليل حدود خدماتنا ، والبدء في تقديم خدمات جديدة أو التوقف عن تقديم خدمات قديمة. إذا أجرينا تغييرات جوهرية تؤثر سلبًا على استخدامك لخدماتنا أو إذا توقفنا عن تقديم خدمة، فوفّر لك أيضًا إشعارًا مسبقًا معقولًا وفرصة لتصدير المحتوى الخاص بك من حسابك على Google باستخدام Google Takeout، باستثناء الحالات العاجلة مثل منع إساءة الاستخدام أو الاستجابة للمتطلبات القانونية أو معالجة مشكلات الأمان والتشغيل.

Question: هل ستسمح لي Google دائمًا بنقل المحتوى الخاص بي من حسابي على Google؟
Answer: لا

Contract: نعمل باستمرار على تطوير تقنيات وميزات جديدة لتحسين خدماتنا. على سبيل المثال، نحن نستثمر في الذكاء الاصطناعي الذي يستخدم التعلم الآلي للكشف عن الرسائل غير المرغوب فيها والبرامج الضارة ومنعها، ولتزويدك بميزات مبتكرة مثل الترجمات الفورية. كجزء من هذا التحسين المستمر ، نقوم في بعض الأحيان بإضافة أو إزالة الميزات والوظائف ، وزيادة أو تقليل حدود خدماتنا ، والبدء في تقديم خدمات جديدة أو التوقف عن تقديم خدمات قديمة. إذا أجرينا تغييرات جوهرية تؤثر سلبًا على استخدامك لخدماتنا أو إذا توقفنا عن تقديم خدمة، فوفّر لك أيضًا إشعارًا مسبقًا معقولًا وفرصة لتصدير المحتوى الخاص بك من حسابك على Google باستخدام Google Takeout، باستثناء الحالات العاجلة مثل منع إساءة الاستخدام أو الاستجابة للمتطلبات القانونية أو معالجة مشكلات الأمان والتشغيل.
Question: هل تحتفظ Google بسياسة يمكن بموجبها للمستخدمين في جميع الظروف تصدير بيانات Google الخاصة بهم على Google للتوقف عن تقديم خدمات معينة؟
Answer: لا



Contract: {clause}
Question: {question}

Answer:",consumer_contract_qa,0.6181807995793955,0.619214404317144,0.617170051197471,0.9267676767676768,0
a5eec07540742301d81f96c5601a62be,gpt4-2024-02-15-preview,One_shot,"Classify if the clause is relevant ذات صلة to answering the question or irrelevant غير ذات صلة. The final answer should be the phrase ذات الصلة or غير ذات صلة only.

Clause: لدينا هؤلاء الخبراء طرف ثالث إجراء اختبارات الاختراق العادية والتدقيق بشكل دوري الضوابط الأمنية 23andMes.
Question:هل سبق لك بيع معلوماتي الشخصية لشركات أخرى لأغراض التسويق؟
Answer: ذات صلة

Clause:بما يتفق مع المتطلبات القانونية المعمول بها ، نتخذ خطوات معقولة تجاريًا لمطالبة الأطراف الثالثة بحماية معلوماتك الشخصية بشكل كاف ومعالجتها فقط وفقًا لتعليماتنا ؛
Question:ما هي المعلومات التي تخزنها الشركة عني؟
Answer: غير ذات صلة

Clause: {clause}
Question: {question}

Answer:",privacy_policy_qa,0.7398501536885246,0.7416733744208305,0.7430281210861835,0.74,1000
2ccc936f23a288ad3cfac90a3f171493,gpt-35-turbo-16k-2023-03-15-preview,few_shot,"Classify if the clause is relevant ذات صلة to answering the question or irrelevant غير ذات صلة. The final answer should be the phrase ذات الصلة or غير ذات صلة only.

Clause: لدينا هؤلاء الخبراء طرف ثالث إجراء اختبارات الاختراق العادية والتدقيق بشكل دوري الضوابط الأمنية 23andMes.
Question:هل سبق لك بيع معلوماتي الشخصية لشركات أخرى لأغراض التسويق؟
Answer: ذات الصلة

Clause: لن يتم عكس أو إلغاء أو سحب أي بحث يتضمن بياناتك التي تم إجراؤها أو نشرها بالفعل قبل انسحابك من 23andMe Research.
Question: سيتم مشاركة المعلومات مع طرف ثالث
Answer: ذات الصلة


 Clause : يمكن للشخص الذي أشرت إليه الاتصال بنا على privacy23andme.com لطلب إزالة هذه المعلومات من قاعدة البيانات الخاصة بنا.
 Question: هل تستخدم بياناتي لإجراء البحوث الطبية
 Answer : غير ذات صلة

Clause: يمكنك سحب موافقتك في أي وقت ، ومع ذلك ، فإن سحب موافقتك لن يؤثر على قانونية المعالجة بناءً على الموافقة قبل سحبها.
Question:هل يتم استخدام معلومات الحمض النووي الخاصة بي بأي طريقة أخرى إلى جانب ما هو محدد؟
Answer: ذات الصلة

Clause:بما يتفق مع المتطلبات القانونية المعمول بها ، نتخذ خطوات معقولة تجاريًا لمطالبة الأطراف الثالثة بحماية معلوماتك الشخصية بشكل كاف ومعالجتها فقط وفقًا لتعليماتنا ؛
Question:ما هي المعلومات التي تخزنها الشركة عني؟
Answer: غير ذات صلة

Clause: قد تقرر مشاركة معلوماتك الشخصية مع الأصدقاء و \/ أو أفراد الأسرة أو الأطباء أو غيرهم من المتخصصين في الرعاية الصحية و \/ أو الأفراد الآخرين خارج خدماتنا ، بما في ذلك من خلال خدمات الجهات الخارجية مثل الشبكات الاجتماعية وتطبيقات الجهات الخارجية التي تتصل بموقعنا على الويب وتطبيقات الجوال من خلال واجهة برمجة التطبيقات الخاصة بنا (\API\).
Question:إذا تبين أن بياناتي الوراثية غير متوقعة ، فهل يمكن لعائلتي رؤيتها؟
Answer: ذات الصلة

Clause: إذا لم تعد ترغب في المشاركة في خدماتنا ، أو لم تعد ترغب في معالجة معلوماتك الشخصية ، فيمكنك حذف حسابك ومعلوماتك الشخصية في إعدادات حسابك.
Question:ما مدى أمان موقع الويب الخاص بك من المتسللين؟
Answer: غير ذات صلة




Clause: {clause}
Question: {question}

Answer:",privacy_policy_qa,0.6569241140215716,0.6724441063880195,0.6670774286301089,0.658,1000
5c7b3e5eceddca84c6dbffc05ef77425,gpt4-2024-02-15-preview,One_shot,"Given a text from a contract and a related question, answer the question only with  أجل for Yes or لا for No in Arabic, don't add any extra details to your asnwer:


""Contract"": ""يظل المحتوى الخاص بك ملكًا لك ، مما يعني أنك تحتفظ بأي حقوق ملكية فكرية لديك في المحتوى الخاص بك. على سبيل المثال، لديك حقوق ملكية فكرية في المحتوى الإبداعي الذي تقوم بإنشائه، مثل المراجعات التي تكتبها. أو قد يكون لديك الحق في مشاركة المحتوى الإبداعي لشخص آخر إذا أعطوك إذنه. نحن بحاجة إلى إذن منك إذا كانت حقوق الملكية الفكرية الخاصة بك تقيد استخدامنا للمحتوى الخاص بك. أنت تمنح Google هذا الإذن من خلال هذا الترخيص. يغطي هذا الترخيص المحتوى الخاص بك إذا كان هذا المحتوى محميًا بحقوق الملكية الفكرية. هذا الترخيص لا يؤثر على حقوق الخصوصية الخاصة بك فقط عن حقوق الملكية الفكرية الخاصة بك هذا الترخيص لا يغطي هذه الأنواع من المحتوى: المعلومات المتاحة للجمهور والوقائعية التي تقدمها، مثل تصحيحات على عنوان شركة محلية. هذه المعلومات لا تتطلب ترخيصًا لأنها تعتبر معرفة عامة بأن الجميع أحرار في استخدامها. ردود الفعل التي تقدمها، مثل اقتراحات لتحسين خدماتنا. يتم تغطية التعليقات في قسم الاتصالات المتعلقة بالخدمة أدناه. نطاق هذا الترخيص هو: في جميع أنحاء العالم ، مما يعني أنه صالح في أي مكان في العالم غير حصري ، مما يعني أنه يمكنك ترخيص المحتوى الخاص بك للآخرين دون رسوم ، مما يعني أنه لا توجد رسوم على حقوق الترخيص هذه تسمح هذه الرخصة لـ Google باستضافة المحتوى الخاص بك وإعادة إنتاجه وتوزيعه والتواصل معه واستخدامه على سبيل المثال ، لحفظ المحتوى الخاص بك على أنظمتنا وجعله متاحًا من أي مكان تنشره أو تؤديه أو تعرضه علنًا. ويشمل ذلك استخدام الأنظمة والخوارزميات الآلية لتحليل المحتوى الخاص بك: بالنسبة إلى الرسائل غير المرغوب فيها والبرامج الضارة والمحتوى غير القانوني للتعرف على الأنماط في البيانات، مثل تحديد وقت اقتراح ألبوم جديد في صور Google للحفاظ على الصور ذات الصلة معًا لتخصيص خدماتنا لك، مثل تقديم التوصيات ونتائج البحث الشخصية والمحتوى والإعلانات (التي يمكنك تغييرها أو إيقاف تشغيلها في إعدادات الإعلانات) يحدث هذا التحليل عند إرسال المحتوى واستلامه وعند تخزينه. استخدام المحتوى الذي قمت بمشاركته علنًا للترويج للخدمات. على سبيل المثال ، للترويج لتطبيق Google ، قد نقتبس مراجعة كتبتها. أو للترويج لـ Google Play ، قد نعرض لقطة شاشة للتطبيق الذي تقدمه في متجر Play. يستمر هذا الترخيص طالما أن المحتوى الخاص بك محمي بموجب حقوق الملكية الفكرية. إذا قمت بإزالة أي محتوى من خدماتنا يغطيه هذا الترخيص ، فستتوقف أنظمتنا عن إتاحة هذا المحتوى للجمهور في فترة زمنية معقولة. هناك استثناءان: إذا قمت بالفعل بمشاركة المحتوى الخاص بك مع الآخرين قبل إزالته. على سبيل المثال، إذا قمت بمشاركة صورة مع صديق قام بعد ذلك بعمل نسخة منها أو مشاركتها مرة أخرى، فقد تستمر هذه الصورة في الظهور في حساب Google الخاص بأصدقائك حتى بعد إزالتها من حسابك على Google. إذا جعلت المحتوى الخاص بك متاحًا من خلال خدمات الشركات الأخرى ، فمن الممكن أن تستمر محركات البحث ، بما في ذلك بحث Google ، في العثور على المحتوى الخاص بك وعرضه كجزء من نتائج البحث الخاصة بهم.""


""Question"": ""هل يُسمح لـ Google بإنشاء محتوى جديد استنادًا إلى المحتوى الذي أقوم بإنشائه وإعطائه؟"",
""Answer"": ""أجل"",

Contract: {clause}

Question: {question}

Answer:",consumer_contract_qa,0.9027278603749191,0.9043812292358804,0.9015049994845892,0.9040404040404041,0
397dfe7c3908ffae2838070acb96a03e,Meta-Llama-3-70B-Instruct-zjjnw,Zero_shot_basic,"Classify if the description of each clause is correct or incorrect. Use the Arabic words صحيح if the description is correct and use the word غير صحيح if the description is incorrect. The Final answer should be the answer as صحيح or غير صحيح only.


clause: {clause}
description: {question}
Answer:",privacy_policy_entailment,0.3814808077132982,0.5528328119568995,0.6079545454545454,0.405,400
